SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME
22023,1628401,0022300630,"JAN 25, 2024",BOS @ MIA,W,29,6,12,0.5,3,9,0.333,0,0,0.0,2,4,6,6,0,2,1,0,15,24,1,Derrick White
22023,1628401,0022300611,"JAN 22, 2024",BOS @ DAL,W,34,2,12,0.167,1,7,0.143,1,2,0.5,0,4,4,1,2,1,1,3,6,-11,1,Derrick White
22023,1628401,0022300603,"JAN 21, 2024",BOS @ HOU,W,36,9,19,0.474,3,8,0.375,0,0,0.0,2,9,11,3,0,2,3,2,21,13,1,Derrick White
22023,1628401,0022300586,"JAN 19, 2024",BOS vs. DEN,L,36,9,18,0.5,5,12,0.417,1,1,1.0,1,2,3,5,2,1,1,3,24,-2,1,Derrick White
22023,1628401,0022300563,"JAN 15, 2024",BOS @ TOR,W,37,7,18,0.389,5,11,0.455,3,3,1.0,0,2,2,1,0,0,3,1,22,-8,1,Derrick White
22023,1628401,0022300542,"JAN 13, 2024",BOS vs. HOU,W,25,5,9,0.556,3,5,0.6,0,0,0.0,1,2,3,5,2,0,0,1,13,29,1,Derrick White
22023,1628401,0022300528,"JAN 11, 2024",BOS @ MIL,L,18,1,4,0.25,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-14,1,Derrick White
22023,1628401,0022300517,"JAN 10, 2024",BOS vs. MIN,W,43,3,11,0.273,1,5,0.2,2,2,1.0,2,4,6,6,0,0,2,5,9,11,1,Derrick White
22023,1628401,0022300507,"JAN 08, 2024",BOS @ IND,L,36,4,16,0.25,2,8,0.25,3,3,1.0,0,4,4,6,0,2,1,3,13,-2,1,Derrick White
22023,1628401,0022300493,"JAN 06, 2024",BOS @ IND,W,24,3,6,0.5,1,2,0.5,0,0,0.0,0,5,5,2,0,1,4,5,7,20,1,Derrick White
22023,1628401,0022300479,"JAN 05, 2024",BOS vs. UTA,W,26,3,9,0.333,2,7,0.286,2,2,1.0,0,7,7,3,1,1,0,2,10,19,1,Derrick White
22023,1628401,0022300462,"JAN 02, 2024",BOS @ OKC,L,29,7,12,0.583,5,9,0.556,0,0,0.0,0,5,5,6,1,1,2,4,19,5,1,Derrick White
22023,1628401,0022300448,"DEC 31, 2023",BOS @ SAS,W,26,7,11,0.636,3,6,0.5,0,0,0.0,1,2,3,5,0,0,0,1,17,24,1,Derrick White
22023,1628401,0022300432,"DEC 29, 2023",BOS vs. TOR,W,36,5,19,0.263,2,10,0.2,9,9,1.0,1,4,5,7,3,2,3,2,21,7,1,Derrick White
22023,1628401,0022300421,"DEC 28, 2023",BOS vs. DET,W,38,9,15,0.6,2,4,0.5,3,3,1.0,1,3,4,5,0,2,2,1,23,8,1,Derrick White
22023,1628401,0022300403,"DEC 25, 2023",BOS @ LAL,W,35,8,13,0.615,2,4,0.5,0,0,0.0,0,2,2,11,2,2,2,3,18,16,1,Derrick White
22023,1628401,0022300389,"DEC 23, 2023",BOS @ LAC,W,29,5,12,0.417,3,10,0.3,5,5,1.0,0,3,3,3,0,3,2,2,18,27,1,Derrick White
22023,1628401,0022300373,"DEC 20, 2023",BOS @ SAC,W,29,10,13,0.769,6,9,0.667,2,3,0.667,1,1,2,7,1,3,1,1,28,16,1,Derrick White
22023,1628401,0022300362,"DEC 19, 2023",BOS @ GSW,L,40,11,24,0.458,7,18,0.389,1,2,0.5,2,5,7,3,0,3,0,2,30,-1,1,Derrick White
22023,1628401,0022300344,"DEC 17, 2023",BOS vs. ORL,W,27,4,9,0.444,1,5,0.2,1,1,1.0,0,5,5,4,1,3,2,1,10,7,1,Derrick White
22023,1628401,0022300329,"DEC 15, 2023",BOS vs. ORL,W,30,7,15,0.467,3,7,0.429,2,2,1.0,1,3,4,8,4,1,1,0,19,13,1,Derrick White
22023,1628401,0022300319,"DEC 14, 2023",BOS vs. CLE,W,35,5,10,0.5,2,4,0.5,2,2,1.0,2,3,5,3,3,0,3,0,14,9,1,Derrick White
22023,1628401,0022300305,"DEC 12, 2023",BOS vs. CLE,W,37,5,9,0.556,5,8,0.625,2,2,1.0,0,4,4,4,1,2,1,3,17,-6,1,Derrick White
22023,1628401,0022301227,"DEC 08, 2023",BOS vs. NYK,W,32,10,16,0.625,6,10,0.6,4,4,1.0,2,1,3,3,2,2,0,4,30,21,1,Derrick White
22023,1628401,0022301202,"DEC 04, 2023",BOS @ IND,L,36,7,16,0.438,2,9,0.222,2,2,1.0,0,4,4,8,1,1,5,4,18,-4,1,Derrick White
22023,1628401,0022300275,"DEC 01, 2023",BOS vs. PHI,W,32,5,11,0.455,3,4,0.75,8,8,1.0,1,5,6,5,1,1,1,2,21,20,1,Derrick White
22023,1628401,0022300053,"NOV 28, 2023",BOS vs. CHI,W,29,5,7,0.714,2,3,0.667,2,2,1.0,0,3,3,7,2,0,0,4,14,15,1,Derrick White
22023,1628401,0022300246,"NOV 26, 2023",BOS vs. ATL,W,37,5,13,0.385,0,6,0.0,5,5,1.0,2,2,4,11,3,0,3,5,15,29,1,Derrick White
22023,1628401,0022300043,"NOV 24, 2023",BOS @ ORL,L,37,3,9,0.333,1,5,0.2,9,12,0.75,0,5,5,4,1,1,3,1,16,-6,1,Derrick White
22023,1628401,0022300228,"NOV 22, 2023",BOS vs. MIL,W,35,5,9,0.556,3,6,0.5,0,0,0.0,0,4,4,5,1,1,6,1,13,-3,1,Derrick White
22023,1628401,0022300213,"NOV 19, 2023",BOS @ MEM,W,34,3,9,0.333,2,5,0.4,2,2,1.0,1,2,3,4,0,1,2,2,10,1,1,Derrick White
22023,1628401,0022300031,"NOV 17, 2023",BOS @ TOR,W,34,4,10,0.4,3,8,0.375,2,2,1.0,0,4,4,5,0,0,1,1,13,-1,1,Derrick White
22023,1628401,0022300194,"NOV 15, 2023",BOS @ PHI,W,36,7,12,0.583,4,8,0.5,9,10,0.9,0,3,3,5,1,0,2,3,27,3,1,Derrick White
22023,1628401,0022300188,"NOV 13, 2023",BOS vs. NYK,W,31,1,7,0.143,1,3,0.333,0,0,0.0,1,1,2,4,1,1,1,2,3,14,1,Derrick White
22023,1628401,0022300174,"NOV 11, 2023",BOS vs. TOR,W,26,2,5,0.4,0,3,0.0,0,1,0.0,0,4,4,5,0,1,0,2,4,20,1,Derrick White
22023,1628401,0022300010,"NOV 10, 2023",BOS vs. BKN,W,27,4,10,0.4,2,5,0.4,1,2,0.5,0,4,4,5,0,1,0,2,11,1,1,Derrick White
22023,1628401,0022300159,"NOV 08, 2023",BOS @ PHI,L,38,6,18,0.333,3,11,0.273,4,4,1.0,1,3,4,5,2,1,2,3,19,2,1,Derrick White
22023,1628401,0022300118,"NOV 01, 2023",BOS vs. IND,W,27,7,10,0.7,4,7,0.571,0,0,0.0,1,2,3,4,0,0,2,3,18,34,1,Derrick White
22023,1628401,0022300103,"OCT 30, 2023",BOS @ WAS,W,24,2,3,0.667,1,2,0.5,0,0,0.0,1,0,1,8,2,1,2,1,5,27,1,Derrick White
22023,1628401,0022300080,"OCT 27, 2023",BOS vs. MIA,W,36,9,15,0.6,5,7,0.714,5,6,0.833,3,3,6,3,1,3,2,1,28,4,1,Derrick White
22023,1628401,0022300065,"OCT 25, 2023",BOS @ NYK,W,32,4,6,0.667,1,3,0.333,3,4,0.75,0,6,6,2,2,1,1,3,12,7,1,Derrick White
22023,1630202,0022301186,"APR 14, 2024",BOS vs. WAS,W,44,15,21,0.714,4,6,0.667,4,4,1.0,1,8,9,12,0,0,2,3,38,13,1,Payton Pritchard
22023,1630202,0022301173,"APR 12, 2024",BOS vs. CHA,W,31,14,22,0.636,3,8,0.375,0,0,0.0,0,3,3,11,1,0,2,2,31,15,1,Payton Pritchard
22023,1630202,0022301167,"APR 11, 2024",BOS vs. NYK,L,21,7,13,0.538,2,4,0.5,0,0,0.0,2,2,4,6,0,0,0,0,16,22,1,Payton Pritchard
22023,1630202,0022301148,"APR 09, 2024",BOS @ MIL,L,24,2,9,0.222,2,8,0.25,0,0,0.0,0,2,2,3,1,0,1,0,6,1,1,Payton Pritchard
22023,1630202,0022301134,"APR 07, 2024",BOS vs. POR,W,26,9,13,0.692,2,4,0.5,0,0,0.0,0,3,3,8,1,0,2,1,20,19,1,Payton Pritchard
22023,1630202,0022301118,"APR 05, 2024",BOS vs. SAC,W,33,8,16,0.5,5,10,0.5,0,0,0.0,1,0,1,3,2,0,1,3,21,2,1,Payton Pritchard
22023,1630202,0022301105,"APR 03, 2024",BOS vs. OKC,W,28,4,10,0.4,1,4,0.25,2,2,1.0,1,3,4,8,2,0,0,0,11,23,1,Payton Pritchard
22023,1630202,0022301087,"APR 01, 2024",BOS @ CHA,W,28,3,7,0.429,0,4,0.0,1,2,0.5,1,2,3,5,0,0,1,4,7,6,1,Payton Pritchard
22023,1630202,0022301074,"MAR 30, 2024",BOS @ NOP,W,17,1,3,0.333,0,2,0.0,0,0,0.0,2,1,3,0,0,0,1,1,2,3,1,Payton Pritchard
22023,1630202,0022301060,"MAR 28, 2024",BOS @ ATL,L,19,1,3,0.333,0,1,0.0,2,2,1.0,0,1,1,2,1,0,1,1,4,-11,1,Payton Pritchard
22023,1630202,0022301034,"MAR 25, 2024",BOS @ ATL,L,28,7,12,0.583,1,5,0.2,0,2,0.0,1,4,5,6,0,0,0,3,15,-5,1,Payton Pritchard
22023,1630202,0022301023,"MAR 23, 2024",BOS @ CHI,W,34,5,13,0.385,2,6,0.333,3,3,1.0,0,3,3,8,1,0,0,1,15,17,1,Payton Pritchard
22023,1630202,0022301011,"MAR 22, 2024",BOS @ DET,W,38,8,15,0.533,4,9,0.444,0,0,0.0,0,2,2,9,0,0,1,2,20,15,1,Payton Pritchard
22023,1630202,0022300998,"MAR 20, 2024",BOS vs. MIL,W,31,7,11,0.636,5,8,0.625,0,0,0.0,2,4,6,3,0,0,1,2,19,2,1,Payton Pritchard
22023,1630202,0022300984,"MAR 18, 2024",BOS vs. DET,W,38,8,14,0.571,5,9,0.556,2,2,1.0,1,1,2,7,0,0,2,1,23,19,1,Payton Pritchard
22023,1630202,0022300980,"MAR 17, 2024",BOS @ WAS,W,35,6,15,0.4,2,5,0.4,0,0,0.0,2,3,5,13,1,0,1,0,14,16,1,Payton Pritchard
22023,1630202,0022300955,"MAR 14, 2024",BOS vs. PHX,W,19,1,3,0.333,1,1,1.0,0,0,0.0,1,2,3,1,1,0,3,1,3,-2,1,Payton Pritchard
22023,1630202,0022300943,"MAR 12, 2024",BOS @ UTA,W,25,3,12,0.25,2,9,0.222,2,2,1.0,0,2,2,2,0,0,1,2,10,14,1,Payton Pritchard
22023,1630202,0022300938,"MAR 11, 2024",BOS @ POR,W,30,5,11,0.455,1,4,0.25,0,0,0.0,1,7,8,8,0,0,0,0,11,12,1,Payton Pritchard
22023,1630202,0022300920,"MAR 09, 2024",BOS @ PHX,W,23,4,6,0.667,2,4,0.5,0,0,0.0,1,1,2,1,1,0,0,0,10,13,1,Payton Pritchard
22023,1630202,0022300906,"MAR 07, 2024",BOS @ DEN,L,11,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1,1,Payton Pritchard
22023,1630202,0022300886,"MAR 05, 2024",BOS @ CLE,L,13,1,3,0.333,0,1,0.0,0,0,0.0,1,4,5,1,0,0,2,1,2,-7,1,Payton Pritchard
22023,1630202,0022300872,"MAR 03, 2024",BOS vs. GSW,W,27,8,12,0.667,3,5,0.6,0,0,0.0,0,6,6,6,2,0,2,3,19,17,1,Payton Pritchard
22023,1630202,0022300859,"MAR 01, 2024",BOS vs. DAL,W,16,4,7,0.571,2,4,0.5,0,0,0.0,1,1,2,1,0,0,1,2,10,6,1,Payton Pritchard
22023,1630202,0022300836,"FEB 27, 2024",BOS vs. PHI,W,16,1,4,0.25,0,3,0.0,0,0,0.0,0,2,2,0,1,0,1,1,2,-13,1,Payton Pritchard
22023,1630202,0022300816,"FEB 24, 2024",BOS @ NYK,W,15,1,3,0.333,0,1,0.0,0,0,0.0,2,0,2,2,1,0,1,2,2,3,1,Payton Pritchard
22023,1630202,0022300797,"FEB 22, 2024",BOS @ CHI,W,20,3,6,0.5,3,6,0.5,0,0,0.0,0,3,3,1,0,0,2,0,9,-1,1,Payton Pritchard
22023,1630202,0022300780,"FEB 14, 2024",BOS vs. BKN,W,32,11,16,0.688,6,9,0.667,0,0,0.0,1,3,4,3,0,0,0,1,28,29,1,Payton Pritchard
22023,1630202,0022300771,"FEB 13, 2024",BOS @ BKN,W,15,1,6,0.167,1,5,0.2,0,0,0.0,1,2,3,1,0,0,1,3,3,-8,1,Payton Pritchard
